von	APPR	von	O
der	ART	die	B-EntityORG
Bundesregierung	NN	Bundesregierung	I-EntityORG
und	KON	und	O
den	ART	die	B-EntityORG
sie	PPER	sie	I-EntityORG
tragenden	ADJA	tragend	I-EntityORG
Fraktionen	NN	Fraktion	I-EntityORG
nicht	PTKNEG	nicht	O
beantwortet	VVPP	beantworten	O
:	$.	:	O
Ist	VAFIN	sein	O
es	PPER	es	O
eine	ART	eine	O
politische	ADJA	politisch	O
Union	NN	Union	O
,	$,	,	O
ein	ART	eine	O
geostrategisches	ADJA	geostrategisches	O
Bündnis	NN	Bündnis	O
oder	KON	oder	O
eine	ART	eine	O
Freihandelszone	NN	Freihandelszone	O
,	$,	,	O
was	PRELS	was	O
wir	PPER	wir	O
uns	PRF	wir	O
vorstellen	VVINF	vorstellen	O
?	$.	?	O

Ohne	APPR	ohne	O
diese	PDAT	dies	O
Frage	NN	Frage	O
zu	PTKZU	zu	O
beantworten	VVINF	beantworten	O
,	$,	,	O
ist	VAFIN	sein	O
es	PPER	es	O
nicht	PTKNEG	nicht	O
verantwortlich	ADJD	verantwortlich	O
,	$,	,	O
Beitrittsverhandlungen	NN	Beitrittsverhandlung	O
mit	APPR	mit	O
einem	ART	eine	O
Land	NN	Land	O
zu	PTKZU	zu	O
beginnen	VVINF	beginnen	O
,	$,	,	O
da	KOUS	da	O
nicht	PTKNEG	nicht	O
klar	ADJD	klar	O
ist	VAFIN	sein	O
,	$,	,	O
wohin	PWAV	wohin	O
diese	PDAT	dies	O
führen	VVINF	führen	O
sollen	VMFIN	sollen	O
.	$.	.	O

Wir	PPER	wir	O
bekennen	VVFIN	bekennen	O
uns	PPER	wir	O
klar	ADJD	klar	O
zu	APPR	zu	O
einer	ART	eine	O
vertieften	ADJA	vertieft	O
politischen	ADJA	politisch	O
Union	NN	Union	O
.	$.	.	O

(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
CDU	NE	CDU	I-EntityORG
/	$(	/	I-EntityORG
CSU	NE	CSU	I-EntityORG
)	$(	)	O
Sie	PPER	Sie	O
werden	VAFIN	werden	O
weiterhin	ADV	weiterhin	O
sagen	VVINF	sagen	O
,	$,	,	O
dass	KOUS	dass	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
die	ART	die	O
Zusage	NN	Zusage	O
auch	ADV	auch	O
deshalb	PAV	deshalb	O
gegeben	VVPP	geben	O
worden	VAPP	werden	O
sei	VAFIN	sein	O
,	$,	,	O
weil	KOUS	weil	O
sie	PPER	sie	O
historisch	ADJD	historisch	O
und	KON	und	O
politisch	ADJD	politisch	O
zu	APPR	zu	O
Europa	NE	Europa	B-EntityLOC
gehöre	VVFIN	gehören	O
.	$.	.	O

Tatsache	NN	Tatsache	O
ist	VAFIN	sein	O
,	$,	,	O
dass	KOUS	dass	O
-	$(	-	O
daran	PAV	daran	O
kommt	VVFIN	kommen	O
man	PIS	man	O
nach	APPR	nach	O
einem	ART	eine	O
Blick	NN	Blick	O
auf	APPR	auf	O
die	ART	die	O
Landkarte	NN	Landkarte	O
nicht	PTKNEG	nicht	O
vorbei	PTKVZ	vorbei	O
-	$(	-	O
erstmals	ADV	erstmals	O
in	APPR	in	O
der	ART	die	O
Geschichte	NN	Geschichte	O
des	ART	die	O
europäischen	ADJA	europäisch	O
Einigungsprozesses	NN	Einigungsprozess	O
Verhandlungen	NN	Verhandlung	O
mit	APPR	mit	O
einem	ART	eine	B-EntityLOC
Land	NN	Land	I-EntityLOC
begonnen	VVPP	beginnen	O
werden	VAINF	werden	O
,	$,	,	O
dessen	PRELAT	die	O
Grenzen	NN	Grenze	O
weit	ADJD	weit	O
über	APPR	über	O
Europa	NE	Europa	B-EntityLOC
hinausgehen	VVINF	hinausgehen	O
;	$.	;	O
sie	PPER	sie	O
reichen	VVFIN	reichen	O
bis	APPR	bis	O
zum	APPRART	zu	O
Iran	NE	Iran	B-EntityLOC
,	$,	,	O
zum	APPRART	zu	O
Irak	NE	Irak	B-EntityLOC
und	KON	und	O
nach	APPR	nach	O
Syrien	NE	Syrien	B-EntityLOC
.	$.	.	O

(	$(	(	O
Katrin	NE	Katrin	B-EntityPER
Göring-Eckardt	NE	Göring-Eckardt	I-EntityPER
[	$(	[	I-EntityPER
BÜNDNIS	NN	Bündnis	I-EntityPER
90	CARD	90	I-EntityPER
/	$(	/	I-EntityPER
DIE	NN	DIE	I-EntityPER
GRÜNEN	NN	Grüne	I-EntityPER
]	$(	]	O
:	$.	:	O
Das	PDS	die	O
hat	VAFIN	haben	O
sich	PRF	sich	O
aber	ADV	aber	O
nicht	PTKNEG	nicht	O
geändert	VVPP	ändern	O
!	$.	!	O
)	$(	)	O

Meine	PPOSAT	mein	B-EntityPER
Damen	NN	Dame	I-EntityPER
und	KON	und	I-EntityPER
Herren	NN	Herr	I-EntityPER
,	$,	,	O
es	PPER	es	O
nützt	VVFIN	nützen	O
doch	ADV	doch	O
nichts	PIS	nichts	O
,	$,	,	O
so	ADV	so	O
zu	PTKZU	zu	O
tun	VVINF	tun	O
,	$,	,	O
als	KOKOM	als	O
ob	KOUS	ob	O
die	ART	die	O
Menschen	NN	Mensch	O
das	PDS	die	O
nicht	PTKNEG	nicht	O
beschäftigt	VVPP	beschäftigen	O
.	$.	.	O

Denken	VVFIN	denken	O
Sie	PPER	Sie	O
doch	ADV	doch	O
einmal	ADV	einmal	O
an	APPR	an	O
Konstruktionen	NN	Konstruktion	O
wie	KOKOM	wie	O
das	ART	die	B-EntityWRK
Schengen-Abkommen	NN	Schengen-Abkommen	I-EntityWRK
und	KON	und	O
die	ART	die	O
Definition	NN	Definition	O
der	ART	die	O
Außengrenzen	NN	Außengrenze	O
!	$.	!	O

Daher	PAV	daher	O
muss	VMFIN	müssen	O
doch	ADV	doch	O
über	APPR	über	O
eine	ART	eine	O
solche	PIAT	solche	O
Tatsache	NN	Tatsache	O
debattiert	VVPP	debattieren	O
werden	VAINF	werden	O
.	$.	.	O

Man	PIS	man	O
hilft	VVFIN	helfen	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
nicht	PTKNEG	nicht	O
,	$,	,	O
wenn	KOUS	wenn	O
man	PIS	man	O
immer	ADV	immer	O
wieder	ADV	wieder	O
darüber	PAV	darüber	O
hinwegsieht	VVFIN	hinwegsehen	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	B-EntityWRK
Kopenhagener	NN	Kopenhagener	I-EntityWRK
Kriterien	NN	Kriterium	I-EntityWRK
von	APPR	von	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
nicht	PTKNEG	nicht	O
so	ADV	so	O
erfüllt	VVPP	erfüllen	O
werden	VAINF	werden	O
,	$,	,	O
wie	KOUS	wie	O
wir	PPER	wir	O
uns	PPER	wir	O
das	PDS	die	O
vorstellen	VVINF	vorstellen	O
.	$.	.	O

Es	PPER	es	O
besteht	VVFIN	bestehen	O
kein	PIAT	keine	O
Zweifel	NN	Zweifel	O
daran	PAV	daran	O
,	$,	,	O
dass	KOUS	dass	O
es	PPER	es	O
dort	ADV	dort	O
Folter	NN	Folter	O
gibt	VVFIN	geben	O
.	$.	.	O

Es	PPER	es	O
besteht	VVFIN	bestehen	O
auch	ADV	auch	O
kein	PIAT	keine	O
Zweifel	NN	Zweifel	O
daran	PAV	daran	O
,	$,	,	O
dass	KOUS	dass	O
es	PPER	es	O
eine	ART	eine	O
Religionsfreiheit	NN	Religionsfreiheit	O
nicht	PTKNEG	nicht	O
gibt	VVFIN	geben	O
.	$.	.	O

An	APPR	an	O
dieser	PDAT	dies	O
Tatsache	NN	Tatsache	O
werden	VAFIN	werden	O
Sie	PPER	Sie	O
nicht	PTKNEG	nicht	O
vorbeikommen	VVINF	vorbeikommen	O
,	$,	,	O
wenn	KOUS	wenn	O
Sie	PPER	Sie	O
die	ART	die	O
Möglichkeiten	NN	Möglichkeit	O
betrachten	VVFIN	betrachten	O
,	$,	,	O
die	ART	die	B-EntityORG
christliche	ADJA	christlich	I-EntityORG
Kirchen	NN	Kirche	I-EntityORG
in	APPR	in	I-EntityORG
der	ART	die	I-EntityORG
Türkei	NE	Türkei	I-EntityORG
haben	VAINF	haben	O
.	$.	.	O

Es	PPER	es	O
kann	VMFIN	können	O
für	APPR	für	O
den	ART	die	B-EntityPER
türkischen	ADJA	türkisch	I-EntityPER
Ministerpräsidenten	NN	Ministerpräsident	I-EntityPER
zu	APPR	zu	O
einem	ART	eine	O
Eigentor	NN	Eigentor	O
werden	VAINF	werden	O
-	$(	-	O
Wolfgang	NE	Wolfgang	B-EntityPER
Schäuble	NE	Schäuble	I-EntityPER
hat	VAFIN	haben	O
dies	PDS	dies	O
gestern	ADV	gestern	O
bemerkt	VVPP	bemerken	O
-	$(	-	O
,	$,	,	O
wenn	KOUS	wenn	O
er	PPER	er	O
uns	PPER	wir	O
bezichtigt	VVPP	bezichtigen	O
,	$,	,	O
ein	ART	eine	O
Christenklub	NN	Christenklub	O
zu	PTKZU	zu	O
sein	VAINF	sein	O
,	$,	,	O
aber	ADV	aber	O
gleichzeitig	ADJD	gleichzeitig	O
Religionsfreiheit	NN	Religionsfreiheit	O
in	APPR	in	O
seinem	PPOSAT	sein	B-EntityLOC
Lande	NN	Land	I-EntityLOC
nicht	PTKNEG	nicht	O
ausreichend	ADJD	ausreichend	O
garantiert	VVPP	garantieren	O
.	$.	.	O

(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
CDU	NE	CDU	I-EntityORG
/	$(	/	I-EntityORG
CSU	NE	CSU	I-EntityORG
und	KON	und	O
der	ART	die	B-EntityORG
FDP	NE	FDP	I-EntityORG
)	$(	)	O
Der	ART	die	B-EntityPER
Herr	NN	Herr	I-EntityPER
Bundesaußenminister	NN	Bundesaußenminister	I-EntityPER
spricht	VVFIN	sprechen	O
-	$(	-	O
so	ADV	so	O
auch	ADV	auch	O
in	APPR	in	O
den	ART	die	O
letzten	ADJA	letzt	O
Tagen	NN	Tag	O
-	$(	-	O
immer	ADV	immer	O
wieder	ADV	wieder	O
von	APPR	von	O
der	ART	die	O
geostrategischen	ADJA	geostrategischen	O
Bedeutung	NN	Bedeutung	O
,	$,	,	O
die	PRELS	die	O
der	ART	die	O
Beitritt	NN	Beitritt	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
zur	APPRART	zu	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
habe	VAFIN	haben	O
.	$.	.	O

Es	PPER	es	O
ist	VAFIN	sein	O
richtig	ADJD	richtig	O
:	$.	:	O
Die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
ist	VAFIN	sein	O
entstanden	VVPP	entstehen	O
aufgrund	APPR	aufgrund	O
der	ART	die	O
Lehren	NN	Lehre|Lehren	O
aus	APPR	aus	O
dem	ART	die	O
Zweiten	ADJA	zweit	O
Weltkrieg	NN	Weltkrieg	O
und	KON	und	O
aus	APPR	aus	O
der	ART	die	O
Schreckensherrschaft	NN	Schreckensherrschaft	O
des	ART	die	O
Nationalsozialismus	NN	Nationalsozialismus	O
sowie	KON	sowie	O
der	ART	die	O
festen	ADJA	fest	O
Überzeugung	NN	Überzeugung	O
der	ART	die	B-EntityORG
europäischen	ADJA	europäisch	I-EntityORG
Länder	NN	Land	I-EntityORG
,	$,	,	O
nie	ADV	nie	O
wieder	ADV	wieder	O
Krieg	NN	Krieg	O
gegeneinander	ADV	gegeneinander	O
zu	PTKZU	zu	O
führen	VVINF	führen	O
.	$.	.	O

Es	PPER	es	O
ist	VAFIN	sein	O
auch	ADV	auch	O
richtig	ADJD	richtig	O
,	$,	,	O
dass	KOUS	dass	O
der	ART	die	O
11	CARD	11	O
.	$.	.	O

September	NN	September	O
des	ART	die	O
Jahres	NN	Jahr	O
2001	CARD	@card@	O
die	ART	die	B-EntityLOC
Welt	NN	Welt	I-EntityLOC
verändert	VVPP	verändern	O
hat	VAFIN	haben	O
.	$.	.	O

Aber	KON	aber	O
ich	PPER	ich	O
bezweifle	VVFIN	bezweifeln	O
,	$,	,	O
dass	KOUS	dass	O
man	PIS	man	O
argumentieren	VVINF	argumentieren	O
kann	VMFIN	können	O
,	$,	,	O
die	ART	die	O
dadurch	PAV	dadurch	O
entstandene	ADJA	entstanden	O
Situation	NN	Situation	O
hinsichtlich	APPR	hinsichtlich	O
der	ART	die	O
Beziehung	NN	Beziehung	O
zwischen	APPR	zwischen	O
der	ART	die	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
und	KON	und	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
sei	VAFIN	sein	O
vergleichbar	ADJD	vergleichbar	O
mit	APPR	mit	O
der	ART	die	O
Situation	NN	Situation	O
in	APPR	in	O
Europa	NE	Europa	B-EntityLOC
nach	APPR	nach	O
dem	ART	die	O
Zweiten	ADJA	zweit	O
Weltkrieg	NN	Weltkrieg	O
.	$.	.	O

Wir	PPER	wir	O
haben	VAFIN	haben	O
ein	ART	eine	O
gutes	ADJA	gut	O
,	$,	,	O
freundschaftliches	ADJA	freundschaftlich	O
und	KON	und	O
enges	ADJA	eng	O
Verhältnis	NN	Verhältnis	O
mit	APPR	mit	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
in	APPR	in	O
den	ART	die	O
letzten	ADJA	letzt	O
Jahrzehnten	NN	Jahrzehnt	O
.	$.	.	O

Die	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
ist	VAFIN	sein	O
ein	ART	eine	O
assoziiertes	ADJA	assoziiert	O
Mitglied	NN	Mitglied	O
der	ART	die	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
.	$.	.	O

Man	PIS	man	O
kann	VMFIN	können	O
nicht	PTKNEG	nicht	O
behaupten	VVINF	behaupten	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	O
geostrategische	ADJA	geostrategische	O
Frage	NN	Frage	O
,	$,	,	O
die	PRELS	die	O
sich	PRF	sich	O
nach	APPR	nach	O
dem	ART	die	O
11	CARD	11	O
.	$.	.	O

September	NN	September	O
2001	CARD	@card@	O
natürlich	ADV	natürlich	O
stellt	VVFIN	stellen	O
,	$,	,	O
mit	APPR	mit	O
einem	ART	eine	O
Beitritt	NN	Beitritt	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
zur	APPRART	zu	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
beantwortet	VVPP	beantworten	O
werden	VAINF	werden	O
kann	VMFIN	können	O
.	$.	.	O

Es	PPER	es	O
stellt	VVFIN	stellen	O
sich	PRF	sich	O
eine	PIS	eine	O
ganz	ADV	ganz	O
andere	PIAT	andere	O
Frage	NN	Frage	O
:	$.	:	O
Welche	PWAT	welche	O
Kraft	NN	Kraft	O
auf	APPR	auf	O
sicherheitspolitischem	ADJA	sicherheitspolitisch	O
Gebiet	NN	Gebiet	O
hat	VAFIN	haben	O
der	ART	die	O
Westen	NN	Weste|Westen	O
und	KON	und	O
insbesondere	ADV	insbesondere	O
die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
?	$.	?	O

Ich	PPER	ich	O
glaube	VVFIN	glauben	O
,	$,	,	O
da	ADV	da	O
handeln	VVFIN	handeln	O
wir	PPER	wir	O
nach	APPR	nach	O
dem	ART	die	O
Prinzip	NN	Prinzip	O
Hoffnung	NN	Hoffnung	O
.	$.	.	O

Die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
ist	VAFIN	sein	O
keine	PIAT	keine	O
sicherheitspolitisch	ADJD	sicherheitspolitisch	O
global	ADJD	global	O
agierende	ADJA	agierend	O
Macht	NN	Macht	O
.	$.	.	O

Die	ART	die	O
globale	ADJA	global	O
Sicherheitsarchitektur	NN	Sicherheitsarchitektur	O
des	ART	die	B-EntityORG
Westens	NN	Westen	I-EntityORG
beruht	VVFIN	beruhen	O
auf	APPR	auf	O
einer	ART	eine	B-EntityORG
starken	ADJA	stark	I-EntityORG
NATO	NE	NATO	I-EntityORG
,	$,	,	O
in	APPR	in	O
der	PRELS	die	O
die	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
Mitglied	NN	Mitglied	O
ist	VAFIN	sein	O
.	$.	.	O

(	$(	(	O
Gernot	NE	Gernot	B-EntityPER
Erler	NE	Erler	I-EntityPER
[	$(	[	I-EntityPER
SPD	NE	SPD	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
"	$(	"	O
Gutes	ADJA	gut	O
"	$(	"	O
Argument	NN	Argument	O
!	$.	!	O

-	$(	-	O
Weitere	ADJA	weit	O
Zurufe	NN	Zuruf	O
von	APPR	von	O
der	ART	die	B-EntityORG
SPD	NE	SPD	I-EntityORG
)	$(	)	O
-	$(	-	O
Meine	PPOSAT	mein	B-EntityPER
Damen	NN	Dame	I-EntityPER
und	KON	und	I-EntityPER
Herren	NN	Herr	I-EntityPER
,	$,	,	O
wenn	KOUS	wenn	O
Sie	PPER	Sie	O
den	ART	die	O
Unterschied	NN	Unterschied	O
zwischen	APPR	zwischen	O
einem	ART	eine	O
geostrategischen	ADJA	geostrategischen	O
Bündnis	NN	Bündnis	O
,	$,	,	O
wie	KOUS	wie	O
es	PPER	es	O
die	ART	die	B-EntityORG
NATO	NE	NATO	I-EntityORG
darstellt	VVFIN	darstellen	O
,	$,	,	O
und	KON	und	O
einer	ART	eine	B-EntityORG
politischen	ADJA	politisch	I-EntityORG
Union	NN	Union	I-EntityORG
,	$,	,	I-EntityORG
wie	KOUS	wie	I-EntityORG
sie	PPER	sie	I-EntityORG
die	ART	die	I-EntityORG
heutige	ADJA	heutig	I-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
ist	VAFIN	sein	I-EntityORG
,	$,	,	O
nicht	PTKNEG	nicht	O
erkennen	VVINF	erkennen	O
,	$,	,	O
dann	ADV	dann	O
wird	VAFIN	werden	O
es	PPER	es	O
natürlich	ADV	natürlich	O
schwierig	ADJD	schwierig	O
.	$.	.	O

(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
CDU	NE	CDU	I-EntityORG
/	$(	/	I-EntityORG
CSU	NE	CSU	I-EntityORG
sowie	KON	sowie	O
bei	APPR	bei	O
Abgeordneten	NN	Abgeordnete	B-EntityPER
der	ART	die	I-EntityPER
FDP	NE	FDP	I-EntityPER
)	$(	)	O
Der	ART	die	B-EntityPER
Bundesaußenminister	NN	Bundesaußenminister	I-EntityPER
spricht	VVFIN	sprechen	O
davon	PAV	davon	O
,	$,	,	O
dass	KOUS	dass	O
nach	APPR	nach	O
dem	ART	die	O
11	CARD	11	O
.	$.	.	O

September	NN	September	O
2001	CARD	@card@	O
kleineuropäische	ADJA	kleineuropäisch	O
Lösungen	NN	Lösung	O
nicht	PTKNEG	nicht	O
weiterhelfen	VVINF	weiterhelfen	O
würden	VAFIN	werden	O
,	$,	,	O
weil	KOUS	weil	O
wir	PPER	wir	O
es	PPER	es	O
mit	APPR	mit	O
großen	ADJA	groß	O
Ländern	NN	Land	O
wie	KOKOM	wie	O
Indien	NE	Indien	B-EntityORG
,	$,	,	O
China	NE	China	B-EntityORG
und	KON	und	O
den	ART	die	B-EntityORG
Vereinigten	ADJA	vereinigt	I-EntityORG
Staaten	NN	Staat	I-EntityORG
zu	PTKZU	zu	O
tun	VVINF	tun	O
hätten	VAFIN	haben	O
.	$.	.	O

Er	PPER	er	O
suggeriert	VVFIN	suggerieren	O
damit	PAV	damit	O
,	$,	,	O
dass	KOUS	dass	O
durch	APPR	durch	O
den	ART	die	O
Beitritt	NN	Beitritt	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
aus	APPR	aus	O
einer	ART	eine	O
kleineuropäischen	ADJA	kleineuropäischen	O
Lösung	NN	Lösung	O
eine	ART	eine	O
großeuropäische	ADJA	großeuropäisch	O
Lösung	NN	Lösung	O
wird	VAFIN	werden	O
.	$.	.	O

Heinrich	NE	Heinrich	B-EntityPER
August	NE	August	I-EntityPER
Winkler	NE	Winkler	I-EntityPER
sagt	VVFIN	sagen	O
dazu	PAV	dazu	O
-	$(	-	O
wie	KOUS	wie	O
ich	PPER	ich	O
finde	VVFIN	finden	O
,	$,	,	O
sehr	ADV	sehr	O
zutreffend	ADJD	zutreffend	O
-	$(	-	O
:	$.	:	O
Man	PIS	man	O
darf	VMFIN	dürfen	O
Größe	NN	Größe	O
nicht	PTKNEG	nicht	O
mit	APPR	mit	O
Stärke	NN	Stärke	O
verwechseln	VVINF	verwechseln	O
.	$.	.	O

Das	PDS	die	O
ist	VAFIN	sein	O
genau	ADJD	genau	O
das	ART	die	O
Problem	NN	Problem	O
:	$.	:	O
Wenn	KOUS	wenn	O
es	PPER	es	O
um	APPR	um	O
die	ART	die	O
Verteidigung	NN	Verteidigung	O
unserer	PPOSAT	unser	O
westlichen	ADJA	westlich	O
Werte	NN	Wert	O
geht	VVFIN	gehen	O
,	$,	,	O
sind	VAFIN	sein	O
wir	PPER	wir	O
nur	ADV	nur	O
stark	ADJD	stark	O
innerhalb	APPR	innerhalb	O
der	ART	die	B-EntityORG
NATO	NE	NATO	I-EntityORG
.	$.	.	O

Daneben	PAV	daneben	O
brauchen	VVFIN	brauchen	O
wir	PPER	wir	O
aber	ADV	aber	O
eine	ART	eine	O
handlungsfähige	ADJA	handlungsfähig	O
politische	ADJA	politisch	O
Union	NN	Union	O
,	$,	,	O
mit	APPR	mit	O
der	PRELS	die	O
die	ART	die	O
Ziele	NN	Ziel	O
Europas	NE	Europa	B-EntityORG
verwirklicht	VVPP	verwirklichen	O
werden	VAINF	werden	O
können	VMFIN	können	O
.	$.	.	O

(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
CDU	NE	CDU	I-EntityORG
/	$(	/	I-EntityORG
CSU	NE	CSU	I-EntityORG
sowie	KON	sowie	O
bei	APPR	bei	O
Abgeordneten	NN	Abgeordnete	B-EntityPER
der	ART	die	I-EntityPER
FDP	NE	FDP	I-EntityPER
)	$(	)	O
Über	APPR	über	O
die	ART	die	O
geostrategische	ADJA	geostrategische	O
Bedeutung	NN	Bedeutung	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
wird	VAFIN	werden	O
gesagt	VVPP	sagen	O
,	$,	,	O
die	PRELS	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
habe	VAFIN	haben	O
eine	ART	eine	O
Brückenfunktion	NN	Brückenfunktion	O
.	$.	.	O

(	$(	(	O
Uta	NE	Uta	B-EntityPER
Zapf	NN	Zapf	I-EntityPER
[	$(	[	I-EntityPER
SPD	NE	SPD	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Richtig	ADJD	richtig	O
!	$.	!	O
)	$(	)	O

Eine	ART	eine	O
Brücke	NN	Brücke	O
ist	VAFIN	sein	O
immer	ADV	immer	O
ein	ART	eine	O
Konstrukt	NN	Konstrukt	O
-	$(	-	O
auch	ADV	auch	O
das	PDS	die	O
ist	VAFIN	sein	O
hier	ADV	hier	O
schon	ADV	schon	O
gesagt	VVPP	sagen	O
worden	VAPP	werden	O
-	$(	-	O
,	$,	,	O
das	PRELS	die	O
niemals	ADV	niemals	O
vollständig	ADJD	vollständig	O
zu	APPR	zu	O
einer	ART	eine	O
Seite	NN	Seite	O
gehört	VVFIN	gehören	O
.	$.	.	O

Das	PDS	die	O
heißt	VVFIN	heißen	O
,	$,	,	O
die	PRELS	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
kann	VMFIN	können	O
ihre	PPOSAT	ihr	O
Brückenfunktion	NN	Brückenfunktion	O
besser	ADJD	gut	O
erfüllen	VVINF	erfüllen	O
,	$,	,	O
wenn	KOUS	wenn	O
sie	PPER	sie	O
nicht	PTKNEG	nicht	O
Vollmitglied	NN	Vollmitglied	O
der	ART	die	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
ist	VAFIN	sein	O
und	KON	und	O
Aufgaben	NN	Aufgabe	O
in	APPR	in	O
anderen	PIS	andere	O
Bereichen	NN	Bereich	O
wahrnehmen	VVINF	wahrnehmen	O
kann	VMFIN	können	O
.	$.	.	O

(	$(	(	O
Beifall	NN	Beifall	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
CDU	NE	CDU	I-EntityORG
/	$(	/	I-EntityORG
CSU	NE	CSU	I-EntityORG
-	$(	-	O
Widerspruch	NN	Widerspruch	O
bei	APPR	bei	O
der	ART	die	B-EntityORG
SPD	NE	SPD	I-EntityORG
-	$(	-	O
Uta	NE	Uta	B-EntityPER
Zapf	NN	Zapf	I-EntityPER
[	$(	[	I-EntityPER
SPD	NE	SPD	I-EntityPER
]	$(	]	I-EntityPER
:	$.	:	O
Das	PDS	die	O
ist	VAFIN	sein	O
doch	ADV	doch	O
hanebüchen	NN	hanebüchen	O
,	$,	,	O
was	PRELS	was	O
Sie	PPER	Sie	O
hier	ADV	hier	O
sagen	VVINF	sagen	O
!	$.	!	O
)	$(	)	O

Es	PPER	es	O
wird	VAFIN	werden	O
argumentiert	VVPP	argumentieren	O
,	$,	,	O
wir	PPER	wir	O
müssten	VMFIN	müssen	O
jetzt	ADV	jetzt	O
beweisen	VVINF	beweisen	O
-	$(	-	O
ich	PPER	ich	O
glaube	VVFIN	glauben	O
,	$,	,	O
dass	KOUS	dass	O
Europa	NE	Europa	B-EntityORG
dies	PDAT	dies	O
nicht	PTKNEG	nicht	O
beweisen	VVINF	beweisen	O
muss	VMFIN	müssen	O
;	$.	;	O
denn	KON	denn	O
wir	PPER	wir	O
sind	VAFIN	sein	O
kein	PIAT	keine	O
,	$,	,	O
wie	KOUS	wie	O
uns	PPER	wir	O
manchmal	ADV	manchmal	O
vorgeworfen	VVPP	vorwerfen	O
wird	VAFIN	werden	O
,	$,	,	O
religiös	ADJD	religiös	O
ausgerichteter	ADJA	ausgerichtet	O
Klub	NN	Klub	O
-	$(	-	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
mit	APPR	mit	O
einem	ART	eine	B-EntityORG
muslimischen	ADJA	muslimischen	I-EntityORG
Mitgliedstaat	NN	Mitgliedstaat	I-EntityORG
auskommen	VVINF	auskommen	O
könne	VMFIN	können	O
.	$.	.	O

Dieses	PDAT	dies	O
Argument	NN	Argument	O
ließe	VVFIN	lassen	O
sich	PRF	sich	O
,	$,	,	O
wenn	KOUS	wenn	O
man	PIS	man	O
konsequent	ADJD	konsequent	O
zu	APPR	zu	O
Ende	NN	Ende	O
denkt	VVFIN	denken	O
,	$,	,	O
auch	ADV	auch	O
auf	APPR	auf	O
andere	PIS	andere	O
Länder	NN	Land	O
übertragen	VVPP	übertragen	O
,	$,	,	O
indem	KOUS	indem	O
man	PIS	man	O
sagt	VVFIN	sagen	O
,	$,	,	O
die	PRELS	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
sei	VAFIN	sein	O
kein	PIAT	keine	O
typisch	ADJD	typisch	O
arabisches	ADJA	arabisch	O
und	KON	und	O
islamisches	ADJA	islamisch	O
Land	NN	Land	O
.	$.	.	O

Wo	PWAV	wo	O
diese	PDS	diese	O
